SampleID_UK,Subject,Corneometer,Alloprevotella,Propionibacterium,Fusobacterium,family,Veillonella,Brevundimonas,Kytococcus,unresolved,Anaerococcus,Rhizobium,Staphylococcus,Brevibacterium,Selenomonas,Corynebacterium,Pantoea,Eubacterium,Porphyromonas,Streptococcus,Coprococcus,Proteus,Prevotella,Rhodococcus,Lactobacillus,Lachnospiraceae_[G],Anoxybacillus,Acinetobacter,Escherichia,Pasteurella,unresolved,Actinomyces,Catonella,Nocardioides,Agrobacterium,Micrococcus,Capnocytophaga,Finegoldia,Enterococcus,Pseudomonas,Leptotrichia,Alistipes,Synergistetes_[G],Klebsiella,Clostridium,Gordonia,Unclassified_Flavobacteriaceae,Gemella,Azospira,Erysipelatoclostridium,Bacillus,Rhodopseudomonas,Peptoniphilus,Mesorhizobium,Flavonifractor,Bacteroides,Sphingobacterium,TM7_[G-1],Dorea,Ureaplasma,Roseburia,Haemophilus,Peptoniphilaceae_[G-3],Jonquetella,Filifactor,Neisseria,Ruminococcaceae_[G-3],Mycoplasma,Leuconostoc,Kluyvera,Peptostreptococcaceae_[XI][G-9],unresolved,Ochrobactrum,Parvimonas,Alteromonas,Clostridiales_[G],Eikenella,Stenotrophomonas,Bergeyella,Alphaproteobacteria,Enhydrobacter,Alloiococcus,Kocuria,Bergeyella,Sphingomonas,Lachnospiraceae_[G-3],Paracoccus,Aggregatibacter,Bosea,Dialister,Thermus,Enterobacter,Treponema,Granulicatella,Faecalibacterium,Peptostreptococcus,Carnobacterium,Turicibacter,Arthrobacter,Exiguobacterium,Solobacterium,Parabacteroides,Holdemanella,Bradyrhizobium,Blautia,Campylobacter,Stomatobaculum,TM7_[G-6],Nocardiopsis,Acidaminococcus,Psychrobacter,Kingella,Methylobacterium,Sanguibacter,Bacteroidetes_[G-7],Deinococcus,Atopobium,Facklamia,Rickettsiella,Aerococcus,Tsukamurella,Megasphaera,Rothia,Sneathia,Lacnoclostridium,Lachnospiraceae_[G-9],Lachnospiraceae_[G-7],Lactococcus,Calycanthus,Geobacillus,Mobiluncus,Shewanella,Clavibacter,Actinobaculum,order,Ruminococcaceae_[G-1],Helicobacter,family,Odoribacter,unresolved,Tissierella,Vibrio,Afipia,Anaeroglobus,Pseudoclavibacter,Peptoclostridium,Dechloromonas,Macrococcus,Turicella,Erwinia,Actinomycetales,Defluvibacter,Microbacterium,Patulibacter,Citrobacter,Anoxybacillus,Eremococcus,Lachnospiraceae_[G-2],Aeromonas,Serratia,Methylobacterium,Janibacter,Yersinia,Abiotrophia,Dolosigranulum,Caulobacter,Peptostreptococcaceae_[XI][G-1],Tannerella,Collinsella,Arsenicicoccus,Fastidiosipila,Brachybacterium,Oribacterium,Flavobacterium,Pinus,Chryseobacterium,Comamonadaceae_[G],Manihot,Blastococcus,Dermacoccus,Lachnoanaerobaculum,Moraxella,Pseudoxanthomonas,Polaromonas,Xanthomonas,TM7_[G-3],Tatumella,TM7_[G-5]
46,23,53.2,0,136.8132662,0,0,0.006883686,1.046320325,0,0.220277963,2.925566699,0,90.20382595,0,0,38.58994569,0.061953177,0,0,17.20233219,0,0,0.006883686,2.498778146,9.024512807,0,0,32.64244068,0,0,0,1.982501669,0,0,0.117022668,2.374871791,0,0.013767373,0,25.95838123,6.41559568,0,0,0,0,136.8132662,0,0.268463768,0,0,2.367988105,0,0.35795169,0,0,0,0,0,0,0,0,0,3.613935335,0,0,0.578229654,0,0,0,0,0,0,0,0,0,0.020651059,0,0.419904867,4.095793379,2.891148268,0.006883686,0.206510591,0,0.144557413,0,0,0,0,9.045163866,0,0,0.006883686,0,0.006883686,0.082604236,0,0,0,0.247812709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.88252989,0,2.560731323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.108273503,0,0,0,0,0,0,0,0,0,3.545098471,4.976905232,11.46822146,0,0,0.006883686,0,0,0.557578594,0,0,1.101389816,0,0,0,0,0,6.408711993,0,0,0,0,0,0,0,0,0,0,0.103255295,0,26.97716681,0,370.2872562,0,0,0,0,0,0
47,24,43.7,18.24793712,36.66438364,12.44251655,5.011795658,41.74140874,0,0,290.0481611,0,0,29.89682876,1.668786624,1.440483568,19.35140189,0.005435787,0,5.821727928,97.59955644,0,0,15.12235957,0,3.33213746,0,0,2.277594773,0,0,0.032614722,63.72916735,0,0,0,0.081536806,6.044595197,2.641792505,0,1.103464771,38.96372156,0,0,27.02129741,0,0,0,4.457345379,0,0,90.26667971,0,0.005435787,0,0,0,0,4.625854778,0,0,0,23.59131579,0,0,0,44.47560962,0,0,0,0,0,0,0,6.588173902,0,0,1.179565789,0,0,0,0.217431482,0,0,4.778056815,0,0.097844167,0,0,0,0,0,0.130458889,0,2.321081069,0,10.58891317,0,0,0,0,0.337018797,0,0,0,0,0.95669852,1.940575976,0,0,0,0,4.810671537,0,0,0,0,0.62511551,0,0,0,0,0.652294446,21.37351467,0,0,0,0,2.658099866,0,0,0,0,0,5.925007882,0,0,0,3.201678571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65791505,0,0,0,0,0,0,0,0,0.103279954,1.429611994,0,0,0,0,0.554450279,0,0,0,0,0,0,1.777502365,0.483785047,0,0,0,0,0,0,0
48,25,44.3,0,80.51598271,0,0,0,0,0,3.224891913,0,0,570.5578,0,0,76.33425473,0,0,0,7.193989652,0,0,1.098589553,0,52.1298462,0,0,18.6760224,0,0,0,9.95818272,0,0,0,2.976823304,0,5.776454745,0,5.280317528,0,0,0,0,0,0.035438373,0,0,0,0,0,0,4.075412857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.505209441,0,0.070876745,0,0,0,0,0,9.107661776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.43199376,0,0,15.41569211,0,6.626975689,0,3.862782621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035438373,0,0,0,0,0,0,0,0,0.070876745,0.141753491,0,0,0,0,0,0,0,0,0,0.283506981,0,0,0,0,3.402083776,0,0,0,0,0,0,0,0,0,0,0,3.508398894,0,21.01495499,0,0.106315118,0,0,0,0,0,0
49,26,19.6,7.608160673,61.35111534,12.1139954,1.162181472,13.41906803,0.774787648,0,2.714932127,5.061522585,0,107.2509328,0,0,46.63967611,0,0,9.605461618,38.16781773,0,0,43.75327459,0,23.42462491,0,0,15.44812257,0,0,0,8.271810749,0,0,0.127014369,7.023894578,5.391759943,14.7685957,0,9.640390569,3.62943558,0,0,0.273080892,0,3.080098436,0,12.9078352,0.031753592,0,1.994125585,0,0.882749861,0,0,0,0,0.381043106,0,0,0,16.62618084,1.143129317,0,0,10.19925379,0,0,0,0,0,0,0,0.003175359,0,0.003175359,0,3.940620783,6.842899103,0,271.496388,0,4.934508216,3.372231484,0.866873065,0,0,0.828768754,0.939906327,0.396919902,0,0,1.559101373,1.670238946,0,0.717631182,0,0,0.12066365,0,2.321187584,0,0,0.060331825,0,2.410097642,0,0,0,0,1.340001588,0.031753592,0,0,0,0,0,0,1.625783917,0,0,0.095260776,3.867587521,0,0,0,0,0,0,0,0,0,0,0.08255934,0.098436136,0,0,0,0,3.254743193,0,0,1.155830753,0,0,0,0,0,0,0.28260697,0.577915377,0,0,0,0,0,0,0.003175359,0,0,0.003175359,1.435262364,0,0,3.543700881,0.025402874,1.870286576,0,0,0,0,0.781138366,0,0,0,0,0,0.692228308,0,99.29983329,0.003175359,61.87187426,0,0,0,0,0,0
50,26,19.2,0.003924616,44.39525592,0.003924616,0.003924616,0,0.765300115,0,0.749601651,2.802175807,0,127.6285116,1.393238672,0,51.11027386,3.700912866,0,0.678958564,11.16160784,0,0,19.29341214,0,26.32632397,0,0,20.2902646,0,0,0,0.003924616,0,0,0,10.99677397,0,17.08385334,0,22.22117566,0.96545553,0,0,0,0,15.92216702,0,2.531377305,0,0,1.189158641,0,5.313930032,0,0,0,0,0,0,0,0.145210791,5.141246929,10.51797082,0,0,0.200155415,0,0,0,0,0,0,0.906586291,0.812395507,0,0.137361559,0,0.160909255,0.98507861,0.031396928,340.7233852,0,8.394753573,0,0.003924616,0,1.012550922,0,0,3.492908219,0,0,0,1.72683103,0,0,0,0,0,0,0,0,0,0,0,0.906586291,0.003924616,0,0,0,0.529823157,0,0,0,0,0,0.204080031,0.667184716,0,0,0,0.113813863,1.70720795,0,0,0,0,0.003924616,0,0,0,0,0,0,0,0,0,1.30689712,0,4.901845354,0,0,0,0,0,0,0,0,0,0,0,0.474878533,0,0.105964631,0.01962308,0,0,0,0,0.561220085,0,0.832018587,0,0,1.377540208,0,0,0.003924616,0,0,0,0.443481605,0,0,0,0,0,0.286496966,1.738604878,124.5947834,0,78.1665764,0,0,0,0,0,0
51,27,38.9,0.013030448,71.46766277,2.649524389,2.232550059,3.500846979,0.364852539,0,0.004343483,3.331451158,0,254.9320245,1.611432046,0.690613734,104.9385397,0.547278808,1.693958216,0.165052339,36.44181905,4.743083004,0,4.030751857,13.03044781,20.90083829,0,0,2.093558615,0.069495722,0,0,4.365200017,0,0,0,3.427007775,0,16.56604265,0,3.392259914,0.551622291,1.520218912,0,0,0,0.85132259,0,7.987664509,0,0,0,0.542935326,4.100247579,0,0.130304478,10.58072362,0,0.443035226,8.904139339,0.338791643,1.98497155,0.694957217,1.485471051,0,0,0.026060896,0,0,0,0,0.108587065,27.2901012,0.039091343,0.551622291,0,0.021717413,0,1.78517135,11.46679408,0.004343483,7.175433262,0.152021891,7.127654954,0.873040003,0,0,0.495157017,0,1.038092342,0.647178908,0,0,0,1.528905877,6.836641619,0.130304478,0,2.30204578,0,0,0,3.726708075,6.745428485,0,0,0,0,0,0,0,0,0,0,0,0,0.125960996,2.545280806,0,0,0.573339704,5.008035443,0.738392043,1.098901099,0,6.497849976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577683186,3.231551058,0.030404378,0,0,0,0,0.095556617,0,0,0,0,0.799200799,0.225861095,0,0,0,0,0,0,0,1.111931547,0,0,0,0.004343483,0.039091343,0,0.069495722,0,5.125309473,0,0,0.013030448,0,0,0,0,0,0.0999001,0,6.35451505,0,207.4577596,0,0,0,0,0,0
52,28,45.8,0,11.26434397,0.22086949,0,0.281106623,0.19409743,0.461818024,0.776389721,0.776389721,0,60.41449841,0,0,213.3498874,0.458471516,0,0.097048715,1.696679261,0,0,0.050197611,0,23.80036075,0,0,5.913278607,0,0,0,0.060237134,0,0,0,429.9358475,0,3.396705029,0,3.229379658,0,0,0,0.046851104,0,0.281106623,0,0,0,0,0,0,0,0,0,0,0,0,0.003346507,0,0,0,0.006693015,0,0,0.036811582,0,0,0,0,0,0.163978863,0,0.130513789,0,0.003346507,0,0.51870865,8.587138033,1.780341946,42.47387214,0,0.833280347,0,0,0,0,0,0,0,0,0.130513789,0,0.210829967,0,0,0,0.003346507,0,0.391541368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026772059,0.003346507,0,0,0,0,0,0,0,0,0,0.030118567,0,0,0,0,0,0.003346507,0,0,0,0,0,0,0,0.020079045,0,0.087009193,0.003346507,0,0,0,0,0,0,0,0,0,0.19409743,0,0,0,0.234255519,0,0,0,0.425006442,0,0.066930148,14.47364458,0,0,0,0,0,0.224215997,0,5.277442197,0.003346507,123.2652542,0,0,0,0,0,0
53,29,38.1,0,34.36211854,1.482559146,0.006927846,0.006927846,0.006927846,0,4.939554539,9.262530742,0,87.72731996,31.07139146,0,494.6413107,0,0,2.397034882,18.54584502,0,0,9.539644601,0,99.29682358,0,0,77.7165818,1.12231113,0,0,0.277113859,0,0,0,0.72742388,0,15.92711906,0,49.15307077,0,0,0,1.156950362,0,0.72742388,0,0,0,0,0.831341577,0,12.24150473,0,0,0.013855693,0,0,0,0,0,1.288579445,2.653365201,0.055422772,0,0,0.581939104,0,0.360248017,0,0,0,0,0,0,2.327756417,0,0.367175863,0.152412623,0,0.533444179,0,0.387959403,0.990682046,0,0,0,0,0,4.773286224,0,1.461775607,0,3.470851086,0,0,0,0,0,0,0,0,0,0,0,1.835879317,0,0,0,0,0,0,0,0,0.11777339,0,0.623506183,0,0.242474627,0.23554678,0,0.020783539,0.041567079,3.380789082,0,0,0,8.819148568,0,0,1.115383283,0,0,0,0,0.859052963,0,0,0,0.090062004,0.041567079,0,0,0.616578337,0,0,0,0,0,0,0.110845544,0,0,0,0.027711386,0,0,0,0,0.928331428,0,0,0,0,0,0,0,0,0,0,3.075963837,0.949114968,0,0.006927846,0,0,0,0.228618934,0.478021407,0.062350618,0,0.325608785,0,0,0,0,0,0
54,30,21.7,2.597359627,172.3190947,6.749826291,1.158058432,27.49010136,0.154407791,0.865786542,128.671321,2.078990614,0,114.7691052,0,1.378640991,82.58610992,0,0.066174768,0.783068083,54.79270754,0,0,19.95720698,0,1.329009915,0,0,7.543923502,0.060660204,0,1.317980787,60.88630072,0,0,0.022058256,16.04738113,5.955729081,14.32132261,0.568000088,35.66819972,16.75324532,0,0,19.09693501,0,0.336388402,0,0.843728286,0,0,18.02159503,0,1.604738113,0.303301018,0,0,0,1.058796281,0,0,0,5.839923237,0.435650553,0,0,9.733205395,0,0,3.452117041,0,0,0.005514564,0,0.937475874,0,0,0.033087384,2.33817512,3.259107302,0.049631076,2.167223638,0.05514564,0,5.404272684,0,0.87681567,8.663379987,0.022058256,0.071689332,0.722407879,0,0.402563169,0.23712625,5.955729081,0,1.704000265,0,0.049631076,0,0,0.645203984,0,0,0.187495175,0,3.639612216,0.55697096,0,0,0,0,3.601010268,0,0,0,1.494446834,1.472388578,0,0,0,0.005514564,0,7.196505972,0,0,0,0,0,0.082718459,0,0,0,0,0.022058256,0.441165117,0,0,2.663534394,0,0.011029128,0,0,0.115805843,0.496310757,0,0,0,0,0,0.805126339,2.735223726,0.336388402,0,0,0.005514564,0,0,0.170951483,0.672776804,0.02757282,0.31984471,4.621204601,0,0,16.57677927,0,0,2.762796546,0,0,0,8.183612922,0,0,0,0,0,0,0,1.102912793,1.102912793,10.16334138,0.088233023,0,0,0,0,0.005514564
55,30,26.3,0.003879051,210.6906651,0,0,0,0,0,0,20.48139025,0,179.5263679,0,0,116.3366241,0,0,0,4.39108594,0,0,61.39762214,0,9.841152854,0,0,16.5596695,0,0,0,0.003879051,0,0,0,10.10104928,0,170.6084292,0,20.1439128,0,0,0,0,0,7.432262069,0,0,0,0,0,0,40.31885801,0,0,0,0,0,0,0,0,1.411974631,0,0,0,0.403421323,0,0,0,0,0,0,0,0,0,4.104036153,0,0,0,0,4.728563393,0,0.003879051,3.797591109,0,0,1.097771485,0,0,6.571112706,0,0,0,0.973641847,0,2.230454431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.726972982,9.096375027,0,0,3.886809286,0,0,2.323551659,0,0,0,0,0,0,0,0,0,0,0.830116953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.423611785,0,0,0,0,0,0,0,0,0,0,0.050427665,0,0,2.711456778,0,0,0,0,0,0,0,0,0,0,0,0,1.051222871,0,29.0036657,0.003879051,10.93504529,0,0,0,0,0,0
57,31,23.2,3.129507292,68.53309354,1.5892377,191.7012411,1.976530921,0,0,0,0,0,103.4384515,0,0,49.31088517,4.220160615,0,0.053419755,136.6877971,0,0,2.844601934,0,67.23321284,0,0,0.819102904,0.20032408,0,0,0.850264428,0,0,0,0.111291155,0,52.30239142,2.216919817,6.156626721,0,0,0,0,0,40.29630157,0,11.06234085,0,0,0,0,1.785110134,0,0,0,0,0,1.656012393,0,0,199.91898,0,0,0,14.33430082,0,0,0,0,0,0,0.543100839,0,0,0,0,0,0,0,1.108459908,0,0,5.284104062,0,0,0,0,0,0,0,0,0,1.201944479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.307573141,0,0,0,0,0,0.244840542,0,0,0,0,0,0,0,0,0,0,0.29380865,4.611905483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.787140084,0,0.578714008,0,0,0,0,0,0,1.339945512,0.943748998,0,1.816271657,0,0,0,0,5.364233694,0,0.004451646,0,0,0,0,0,0
58,31,23.3,0,122.4734081,0,0,0.21050633,0,0,0,0,0,168.722887,0.140337553,0,287.4525845,0,0,0,18.99510057,0,0,32.33955084,0,114.9818593,0,0,4.049151164,0,0,0,0.441650535,0,0,0,0.012382725,0,22.22699186,0,41.8082081,0,0,0,0,0,48.02433618,0,0,0,0,0.004127575,0,0,0.00825515,0,36.29376777,0,0.004127575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969980146,0,0,0,0,13.23713332,0.00825515,0,2.055532395,0,0.00825515,15.17296603,12.35383225,0,0,0,0,7.239766709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.42249446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004127575,0,7.091174006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.634519736,0,0,0,0,0,0,0,0,3.524949128,0,9.377850607,0,0,0,0,0,0
59,32,24.6,5.749324359,41.64754475,1.232301599,0,38.30758248,1.21105502,0,15.65447963,1.024085122,0,82.21151395,0,8.099196029,53.22693046,0,0.144476739,1.274794758,115.4879064,0,0,33.65883093,0,273.8046674,0,0,34.06676525,0,0,0,7.058113644,0,0,0,0.008498632,3.441945847,15.96043037,0.675641222,52.65327282,11.31592814,0,0,0.016997263,0,6.488705318,0,13.57231486,0,1.546750973,0,0,0.004249316,0,0,0.004249316,0,0,3.95186375,0,7.899478184,12.65871195,0,0,0,6.858395798,0,0,0,0,0,0,0,0,0,0,1.440518077,9.505719579,57.8714327,0,0,0,0,0.07223837,0,0,0,0,0.004249316,0,0,0.577906957,0,10.30459096,4.822973501,0,0,0,0,0,0,0,0,1.635986606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437679534,10.79326228,0,0,0,0,0,0,0,0,0,0,2.230890827,0,0,0,2.71956215,0,0,1.062328965,0,0,0,0,0,0,0,0,0,0.977342648,5.252154403,0,0,0,0,0,0,0,0,0,0,0,0.577906957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.296058335,0.662893274,0.314449374,0,11.38816651,0,0,0
60,32,24.7,2.654880113,19.46306775,14.7089801,15.74768833,60.3976146,0,0,15.51525013,3.279557786,0,84.55666044,0,1.027812684,33.46020585,0,0,7.77215245,208.191994,0,0,56.63138933,0,163.4113212,0,0,10.24180837,0,0,0,30.51114614,0,0,0,0,13.88455085,14.62181578,0,8.887129461,62.3551801,0,0,1.144031786,0,0.679155378,0,17.6798309,0,0,0,0,0,0,0,0,0,1.434579541,0,0,0,14.69082087,0.003631847,0,0,35.59210001,0,0,0,0,2.12463046,0,0,0,0,0.003631847,0,3.620951399,4.895729674,0.003631847,1.499952786,0,0,12.52624009,0,0,0,3.072542511,1.913983337,0,0,0,0,0.007263694,0.003631847,7.216479869,0,0,0,0,0,0,0,0,0,0.243333745,0,0,0,0,0,1.390997378,0,0,0,0,0.203383429,0,0,0,0.167064959,0,8.040909124,0,0,0,0,2.516869929,0,0,0,0,0,0,0.297811449,0,0,5.850905419,0,0,0,0,0,0,0,0,0,0,0.196119735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.45245549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09442802,0,0.007263694,0,0.003631847,0,0,15.49709089,0,0,0
61,33,51.2,0.050137194,39.65396221,2.680060894,0,0,0,0,8.974557653,0.091158534,0,310.6318198,0,0,82.29336639,0,0,0,15.74763672,0,0,0.009115853,0,17.2471946,0,0,61.05342802,0,0,0,4.430304743,0,0,0,114.0074203,0,30.57457224,0,34.64480077,2.807682841,0,0,0,0,0.492256083,0,0.378307915,6.007347378,0,0,0,0.004557927,0,0,0,0,0,0,0,0,0.01367378,4.717454124,0,0,0,0,0,0,0,0,0,0,0,0,0.05469512,0,2.265289565,0,0.077484754,121.7467798,0,4.48955779,2.110320058,0,0,0,0,0.246128041,0,0,0,0.004557927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01367378,0,0,0,0.970838385,0,0,0,0,0,2.552438947,0,0,0,0,0,0.296265235,0,0,0,0,8.181478409,0,0,0,1.23975606,0,0,0,0,0,0,0,0.410213402,0.091158534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004557927,0,0,0,0,0,0,0,1.709222509,0,0,0,0.879679851,0,0,6.212454079,0,0,0,0,3.117621856,0,0,57.7033519,0,25.3603041,0,0,0.004557927,0,0,0
62,34,48.9,0,96.90617386,0.434167446,0,1.241208109,0,0,3.953477681,1.317825894,1.139051063,137.9426593,8.019328113,0,70.25340055,0,0,1.409767235,21.45297967,0,0,14.21515295,0,0.005107852,0,0,66.5757469,0,0,0,2.012493807,0,0,0,219.2239129,0,36.99106637,0,162.920057,0.020431409,0,0,0.005107852,0,0.623157981,0,0.807040664,0,0,6.226471955,0,0.551648049,0,0,0,0,0,0,0,0,4.489802173,0,0,0,0.005107852,0,0,0,0,0,0,0,0,0,0.57718731,0,37.44566522,0,0.051078523,1.297394485,0,0,1.215668848,0.076617785,0,0,0,1.660051998,0,0,0,0,0.06640208,0,0,0,0,0,1.317825894,0,0,0,0,0,2.216807899,0,0,0,0,0,0,0.255392615,0,0,0.13280416,8.713996026,0,0,0,0,2.370043468,0.485245969,5.419431292,0,0,0,2.855289436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.211148398,0,0,0,0,0.045970671,0,0,0,0,0,0,0,0,0.020431409,0,0,0,0,0,0,17.52504125,0,0,0,0,0,0.158343421,0,1.583434213,0,6.017050011,0,0,0,0,0,0
63,35,22.9,8.204813351,233.2825184,0,0,1.179093075,0,0,5.979187961,0,0,210.785562,0,0,12.90374345,0,0,0,41.53686759,0,0,0.833737411,0,0.006976882,0,0,8.274582172,0,0,0,15.66658876,0,0,0,167.3300519,0,0.118606996,0,31.88086276,5.829184996,0,0,0,0,0.073257262,0,10.31183175,0,0,0.010465323,0,0,0,0,5.093123934,0,0,0,0,0.003488441,0.519777717,0,0,0,21.6527536,0,0,0,0,0,0,0,0.003488441,0,0,0,0.003488441,0,0,0,0,27.98776255,3.282623029,0,0,17.38290176,0,0,0,0,0,0,73.23981986,0,0,0,5.888488493,0,10.80021349,0,0,0,0,0,0,0,0,0,0,0,0,0.031395969,0,0,0.097676349,0,0,0,25.55631914,0,0,9.987406728,0,0,0,1.409330184,0,0,0,0,0,0,0,0,0,0,0,0,0.003488441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038372852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710518696,0,16.69916731,0,1.067462961,0,0,0,0,0,0
64,35,21.5,1.112643116,275.86568,0,10.77300335,0,0,0,7.138369171,0.165805641,0,238.3194289,0,0,17.98991204,0,2.696523318,4.817090198,67.68360793,0,0.034906451,3.769896677,0,0.004363306,0,0,14.08038956,0,0,0,20.90023736,0,0,0,92.83370567,0,0.074176208,0,24.31234292,0,0,0,4.537838593,0,0.213802011,0,7.286721586,0,0,6.178441776,0,0,0,0,0.004363306,0,0,4.201864004,0,0,10.91699246,0,0,0,3.285569673,0,0,0,0,0,0,0.004363306,0,0,0,0,0,0.004363306,0,5.297053896,0,61.34808713,7.49616029,0.549776599,0,1.544610444,0,0,7.086009495,0,0.004363306,0,30.28134599,9.053860653,0,0,0,0,7.129642558,0,0,0.004363306,1.243542307,0,0,0,0,0,0,0,2.871055571,0,0,0,0,0,0,0,4.686191008,0,0,0.222528623,11.11770455,0,0,0,0.091629433,0,0,0,0,0,0,0,0,0,0,0,0.004363306,6.147898632,0,0,0,0,0,0,0,0,1.051556828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362154426,0,0,0,0,0,0,2.923415247,0,0,0,0,0,5.502129293,0,6.422786931,0,1.012287071,0,0,0,0,0,0
65,36,19,0,6.972708905,0,0,0.078606739,0.541513092,0,2.655160969,0.885053656,0,930.6193629,0,0,15.41274361,0,0,0,2.78034948,0,0,0.247465661,0.218352053,0.005822721,0,0,0.311515596,0,0,0,0,0,0,0,12.81580985,0,7.956748825,0,1.199480613,0,0,0,0,0,0.917078624,0,0,0,0,0.002911361,0,2.116559237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078606739,0,0,0,0,0,0.28822471,0,0,1.991370727,0,1.088848906,0,0.026202246,0,0,0,0,0,0,0,0,1.199480613,0,0,0,0,0,0.669612964,0,0,0,0,0,1.452768995,0,0,0,0,0.037847689,0,0.393033696,0,0,0,0,0,0,0,0,0,0.381388253,0,0,0,0.014556804,0,0,0,0,0,0,0,0.026202246,0,0,0,0,0,0.206706611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544424453,0,0,0,0,0,0,0,0,0.623031192,0,0,0,0,0,0.52986765,0,1.429478109,0,0.125188511,0,0,0,0,0,0
66,36,18.1,1.148805069,8.578324717,0.002901023,0.133447053,1.662286122,0,0,597.1726631,1.111091771,0,79.98410239,0,0.113139893,9.837368656,0,0,0,37.54503838,0,0,2.912626992,0,0.008703069,0,0,1.169112229,0,0,0,1.578156458,0,0,0,20.48992475,1.357678718,9.61108887,0,2.982251542,0.710750611,0,0,94.96788568,0,0,0,0,0,0,71.6117503,0,3.249145649,0,0,0,0,1.23003371,0,0,0,0.121842962,0,0,0,31.93446009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308361328,0,0.275597176,0.954436534,0,0,0,0,0,1.186518366,0,0.507679008,0,0.82969255,0,1.726108626,0,0,0,0.008703069,0,0,0,0,0,0.249487969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095733756,0,0,0,0,0.928327328,0,0,0,0,0,0,0,0.800682321,0,0,0,0,0,0,0,0,0,0,0,0.002901023,0,0,0,0,0,0,0,0,0,0,0.136348076,0,0,0,0,0,0,0,0,0,0,0,0,0.124743985,0,0,0,0,0,0,0,0.211774672,0,0.002901023,0,0,0.023208183,0,0,0
68,37,41.3,0.19603321,240.4174354,1.45295203,0.003843788,5.104551046,0,0,0.845633456,15.29059041,0,312.2117159,0,0,64.95618081,0.680350554,0,1.35301353,42.06257688,0,0,61.68511685,0,3.574723247,0,0,2.832872079,0,1.52598401,0,0.076875769,0,0,0.395910209,7.691420664,0,44.63022755,0,6.111623616,0.653444034,0,0,0,1.356857319,4.047509225,0,2.31396064,0,0,0,1.825799508,27.98662362,0,0,0.222939729,0,0,0.61500615,0,0.960947109,0.099938499,2.871309963,0,0,0.507380074,0,0,0,0,0,0,0,0,0,12.66912669,0,0,0,0.088407134,11.24692497,2.417742927,0.411285363,0,0.134532595,0,0,0.003843788,0,6.180811808,0,0.376691267,0,2.702183272,0,2.863622386,0,0,0,0,0,0,0,0.530442804,0,4.804735547,0,0,0,0,0.219095941,0,0,0,1.364544895,0,15.7595326,0,1.210793358,2.125615006,0.184501845,20.60654982,1.502921279,3.017373924,0,0,0.042281673,2.636838868,0.007687577,0,0,0,0,0,2.129458795,0,0,0,0,0.003843788,0,0,0,0,0,0,0,0,0.603474785,0.003843788,0.192189422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668819188,0,0,0,0,1.637453875,1.72201722,29.70479705,0,4.212792128,0,0,0,0,0,0
